budget,original_language,popularity,revenue,runtime,title,vote_average,vote_count,profit,profit_margin,hit_or_flop
28000000,en,2.439184,669276,72.0,The Thief and the Cobbler,6.8,26,-27330724,-97.60972857142856,Flop
24000000,en,26.324874,23081726,98.0,Faster,6.1,568,-918274,-3.8261416666666666,Flop
24000000,ja,49.549984,234710455,119.0,Howl's Moving Castle,8.2,1991,210710455,877.9602291666666,Hit
23600000,en,57.300674,102391382,88.0,Zombieland,7.2,3550,78791382,333.86178813559326,Hit
23000000,en,23.839127,185991646,90.0,The Waterboy,5.9,512,162991646,708.6593304347825,Flop
18000000,en,78.51783,538400000,124.0,The Empire Strikes Back,8.2,5879,520400000,2891.1111111111113,Hit
19000000,en,33.872182,141407024,118.0,Bad Boys,6.5,1699,122407024,644.2474947368421,Flop
23000000,en,27.33256,86930411,85.0,The Naked Gun 2½: The Smell of Fear,6.6,546,63930411,277.9583086956522,Flop
23000000,en,38.799596,53302314,98.0,Final Destination,6.4,1378,30302314,131.74919130434785,Flop
12500000,en,20.317469,75993061,101.0,The Ides of March,6.5,910,63493061,507.944488,Flop
23000000,en,18.493202,53187659,108.0,Pitch Black,6.7,1789,30187659,131.25069130434784,Flop
23000000,en,53.682367,47351251,126.0,Her,7.9,4097,24351251,105.87500434782609,Hit
23000000,en,11.183197,36642838,97.0,Joy Ride,6.3,325,13642838,59.316686956521735,Flop
25000000,en,8.842722,6399,99.0,The Adventurer: The Curse of the Midas Box,5.1,73,-24993601,-99.97440399999999,Flop
23000000,en,8.976738,18653615,114.0,Anywhere But Here,5.9,66,-4346385,-18.89732608695652,Flop
23000000,en,26.257951,33372606,93.0,Haywire,5.6,505,10372606,45.09828695652174,Flop
23000000,en,12.777008,51881013,89.0,Jaws: The Revenge,3.5,224,28881013,125.56962173913044,Flop
23000000,en,6.921263,10827816,102.0,The End of the Affair,6.6,55,-12172184,-52.922539130434785,Flop
23000000,en,12.869436,7434726,98.0,Harley Davidson and the Marlboro Man,6.1,82,-15565274,-67.67510434782609,Flop
23000000,en,15.676123,29541790,124.0,In the Valley of Elah,6.6,261,6541790,28.4425652173913,Flop
23000000,en,5.494047,9366227,86.0,Cheri,5.9,56,-13633773,-59.27727391304348,Flop
23000000,en,6.618149,16123851,141.0,Vanity Fair,5.5,73,-6876149,-29.896299999999997,Flop
23000000,cn,7.876883,5837674,139.0,Bodyguards and Assassins,6.5,57,-17162326,-74.61880869565218,Flop
25000000,en,35.169779,94679598,104.0,1408,6.5,1343,69679598,278.718392,Flop
22700000,en,39.890798,38119483,96.0,Spaceballs,6.7,902,15419483,67.92723788546256,Flop
22500000,en,22.096286,15520023,112.0,The Water Diviner,6.8,431,-6979977,-31.022119999999997,Flop
22000000,en,41.967005,505000000,127.0,Ghost,6.9,1339,483000000,2195.4545454545455,Flop
23000000,en,57.110486,369884651,119.0,There's Something About Mary,6.5,1590,346884651,1508.1941347826087,Flop
22000000,en,16.234053,189833357,97.0,The Santa Clause,6.3,489,167833357,762.8788954545454,Flop
20000000,en,11.263361,75597042,127.0,The Rookie,6.5,110,55597042,277.98521,Flop
22000000,en,20.699212,147880543,110.0,The Game Plan,6.0,428,125880543,572.1842863636364,Flop
24000000,en,17.606087,182016617,135.0,The Bridges of Madison County,7.3,385,158016617,658.4025708333332,Hit
22000000,en,13.786075,84772742,84.0,The Animal,4.6,304,62772742,285.33064545454545,Flop
22000000,en,35.227212,77737889,191.0,Gandhi,7.4,716,55737889,253.3540409090909,Hit
22000000,en,27.898438,88880821,122.0,The Hundred-Foot Journey,7.3,508,66880821,304.0037318181818,Hit
22000000,en,23.218144,110627965,114.0,The Net,5.6,354,88627965,402.8543863636363,Flop
22000000,en,26.071644,92542418,132.0,I Am Sam,7.2,530,70542418,320.64735454545456,Hit
22000000,en,9.175762,67800064,138.0,Son of God,5.9,83,45800064,208.1821090909091,Flop
22000000,en,81.829237,95708457,121.0,Underworld,6.6,2512,73708457,335.0384409090909,Flop
22000000,en,17.7091,57479076,108.0,Derailed,6.1,319,35479076,161.26852727272728,Flop
22000000,en,17.772518,35424826,108.0,The Informant!,6.0,301,13424826,61.021936363636364,Flop
22000000,en,10.259461,22400154,83.0,Deuce Bigalow: European Gigolo,4.7,225,400154,1.818881818181818,Flop
26000000,en,30.114383,51164106,105.0,Delivery Man,6.2,551,25164106,96.78502307692308,Flop
22000000,en,12.887673,19351569,90.0,Saving Silverman,5.4,154,-2648431,-12.038322727272726,Flop
22000000,en,13.410919,77112176,94.0,Diary of a Wimpy Kid: Dog Days,6.0,223,55112176,250.5098909090909,Flop
22000000,en,21.865021,33788161,104.0,Jay and Silent Bob Strike Back,6.4,480,11788161,53.58255,Flop
30000000,en,9.448517,23619609,106.0,The Glass House,5.4,201,-6380391,-21.26797,Flop
22000000,en,39.006187,63647656,106.0,"Hail, Caesar!",5.7,1309,41647656,189.30752727272727,Flop
22000000,en,35.737655,43058898,100.0,Homefront,6.4,875,21058898,95.72226363636364,Flop
22000000,en,4.365196,13555988,95.0,The Little Vampire,6.1,77,-8444012,-38.38187272727273,Flop
22000000,en,14.725467,10696210,104.0,RoboCop 3,4.2,305,-11303790,-51.380863636363635,Flop
25000000,en,25.002715,72629670,96.0,The Transporter Refueled,5.2,559,47629670,190.51868000000002,Flop
21000000,nl,13.906611,26193068,145.0,Black Book,7.2,277,5193068,24.728895238095237,Hit
22000000,fr,13.960945,17709155,116.0,Joyeux Noël,7.2,212,-4290845,-19.503840909090908,Hit
2000000,en,16.668854,14400000,100.0,Hit & Run,5.5,224,12400000,620.0,Flop
22000000,en,48.784734,15447154,92.0,Before I Go to Sleep,6.2,659,-6552846,-29.785663636363637,Flop
22000000,en,9.088209,12000000,121.0,Sorcerer,7.4,98,-10000000,-45.45454545454545,Hit
22000000,en,12.445176,9479718,105.0,Stone,5.2,192,-12520282,-56.91037272727273,Flop
22000000,en,29.230298,15400000,116.0,Out of the Furnace,6.5,720,-6600000,-30.0,Flop
25000000,en,18.961323,92991835,119.0,Michael Clayton,6.5,501,67991835,271.96734,Flop
22000000,es,14.866351,24000000,106.0,Underdogs,6.0,122,2000000,9.090909090909092,Flop
17000000,en,15.013386,73244881,111.0,To Rome with Love,5.6,546,56244881,330.85224117647056,Flop
18000000,en,8.700565,70687344,136.0,Firefox,5.5,139,52687344,292.7074666666667,Flop
9000000,en,20.410354,46,90.0,Death at a Funeral,6.9,497,-8999954,-99.99948888888889,Flop
21000000,en,10.207065,42000000,96.0,Teenage Mutant Ninja Turtles III,5.1,184,21000000,100.0,Flop
32000000,en,5.683281,40222729,106.0,Hardball,6.3,123,8222729,25.696028124999998,Flop
21000000,en,63.599973,205738714,122.0,Silver Linings Playbook,6.9,4742,184738714,879.7081619047619,Flop
21000000,en,17.746981,41170784,123.0,Freedom Writers,7.5,356,20170784,96.05135238095238,Hit
21000000,en,34.433521,43928932,92.0,The Transporter,6.6,1692,22928932,109.18539047619046,Flop
20000000,en,26.21425,41627431,115.0,Never Back Down,6.4,497,21627431,108.137155,Flop
21000000,en,4.781538,17762705,104.0,The Rage: Carrie 2,5.1,76,-3237295,-15.415690476190477,Flop
17000000,en,10.13559,14899417,98.0,Away We Go,6.7,189,-2100583,-12.356370588235293,Flop
21000000,en,5.815881,17600000,120.0,Swing Vote,5.8,65,-3400000,-16.19047619047619,Flop
21000000,en,8.982335,10011050,117.0,Moonlight Mile,6.5,52,-10988950,-52.32833333333333,Flop
21000000,en,13.847872,970816,91.0,The Beaver,6.3,276,-20029184,-95.37706666666666,Flop
35000000,en,4.189378,69701637,114.0,The Best Little Whorehouse in Texas,5.9,41,34701637,99.14753428571429,Flop
15000000,en,21.928025,2856712,97.0,eXistenZ,6.7,475,-12143288,-80.95525333333333,Flop
18000000,en,68.159596,389925971,115.0,Raiders of the Lost Ark,7.7,3854,371925971,2066.2553944444444,Hit
18000000,en,81.487685,358991681,120.0,Home Alone 2: Lost in New York,6.3,2395,340991681,1894.3982277777777,Flop
20000000,en,52.456505,303788635,135.0,Close Encounters of the Third Kind,7.2,1098,283788635,1418.943175,Hit
38000000,en,9.662715,29907685,90.0,Pulse,5.0,150,-8092315,-21.295565789473685,Flop
20000000,en,25.28436,299965036,100.0,Beverly Hills Cop II,6.1,613,279965036,1399.82518,Flop
20000000,en,8.351385,132675402,105.0,Bringing Down the House,5.4,183,112675402,563.3770099999999,Flop
19000000,en,18.174804,272742922,119.0,The Silence of the Lambs,8.1,4443,253742922,1335.4890631578946,Hit
20000000,en,21.815122,121697323,94.0,Wayne's World,6.5,728,101697323,508.486615,Flop
20000000,en,20.99174,117224271,94.0,Jackass 3D,6.4,428,97224271,486.12135500000005,Flop
20000000,en,19.636044,187884007,116.0,Jaws 2,5.9,406,167884007,839.420035,Flop
20000000,en,12.25264,149281606,91.0,Beverly Hills Chihuahua,4.9,209,129281606,646.40803,Flop
13000000,en,49.975409,318000141,112.0,The Conjuring,7.4,3092,305000141,2346.1549307692308,Hit
32000000,en,13.590677,97918663,95.0,Are We There Yet?,5.2,221,65918663,205.995821875,Flop
20000000,en,21.657563,100525432,97.0,Tammy,5.0,500,80525432,402.62716,Flop
35000000,en,43.057323,131282949,108.0,School of Rock,6.7,1414,96282949,275.09414,Flop
18000000,en,16.470895,122195920,101.0,Mortal Kombat,5.4,442,104195920,578.8662222222223,Flop
37000000,en,28.703007,113086475,109.0,White Chicks,6.3,679,76086475,205.6391216216216,Flop
20000000,en,40.903931,177243185,115.0,The Descendants,6.7,934,157243185,786.2159250000001,Flop
20000000,en,95.9229,187000000,134.0,12 Years a Slave,7.9,3674,167000000,835.0,Hit
20000000,en,4.748929,57588485,118.0,Drumline,6.2,116,37588485,187.94242500000001,Flop
20000000,en,2.986286,60072596,121.0,Why Did I Get Married Too?,6.1,29,40072596,200.36298000000002,Flop
20000000,en,47.51363,53000000,105.0,Edward Scissorhands,7.5,3601,33000000,165.0,Hit
20000000,en,53.161905,207945075,110.0,Me Before You,7.6,2562,187945075,939.7253750000001,Hit
1800000,en,15.978136,41158757,104.0,The French Connection,7.4,422,39358757,2186.597611111111,Hit
20000000,en,42.512296,183936074,100.0,Bad Moms,6.3,1252,163936074,819.68037,Flop
20000000,en,10.098722,48548426,83.0,Date Movie,3.6,222,28548426,142.74213,Flop
20000000,en,15.341196,109862682,72.0,Return to Never Land,6.1,290,89862682,449.31341,Flop
20000000,en,29.023184,66787908,127.0,Selma,7.4,817,46787908,233.93954,Hit
20000000,en,19.819893,135680000,72.0,The Jungle Book 2,5.6,269,115680000,578.4,Flop
20000000,en,11.62423,67192859,89.0,Boogeyman,4.6,191,47192859,235.964295,Flop
20000000,en,22.049787,84146832,96.0,Premonition,5.8,381,64146832,320.73416,Flop
30000000,en,9.829859,45554533,77.0,The Tigger Movie,6.3,143,15554533,51.848443333333336,Flop
20000000,en,29.295801,41596251,123.0,Orphan,6.7,1261,21596251,107.981255,Flop
20000000,en,14.136476,43967255,111.0,Max,6.8,276,23967255,119.836275,Flop
20000000,en,6.064638,86865564,86.0,Epic Movie,3.2,326,66865564,334.32782,Flop
20000000,en,41.503588,88346473,128.0,Spotlight,7.8,2686,68346473,341.732365,Hit
20000000,en,20.495749,27640028,110.0,Lakeview Terrace,5.9,292,7640028,38.20014,Flop
20000000,en,13.906944,39143839,102.0,The Grudge 2,5.2,283,19143839,95.719195,Flop
20000000,en,2.003047,37672350,124.0,How Stella Got Her Groove Back,6.0,24,17672350,88.36175,Flop
20000000,en,11.203335,41237648,115.0,Man of the Year,5.8,129,21237648,106.18824000000001,Flop
20000000,en,8.265317,35841901,98.0,The Black Hole,6.1,131,15841901,79.20950500000001,Flop
20000000,en,18.632156,65464324,104.0,The American,5.8,481,45464324,227.32161999999997,Flop
20000000,en,6.92592,60000000,127.0,Selena,7.0,114,40000000,200.0,Hit
20000000,en,17.165039,80547866,82.0,Vampires Suck,4.2,315,60547866,302.73933,Flop
25000000,en,25.785925,135330182,143.0,Babel,6.9,1055,110330182,441.320728,Flop
19800000,en,20.311684,41296320,103.0,This Is Where I Leave You,6.5,505,21496320,108.56727272727274,Flop
20000000,en,20.975165,50907234,104.0,Doubt,7.0,435,30907234,154.53617,Hit
32000000,en,26.509175,50907422,98.0,Team America: World Police,6.6,660,18907422,59.085693750000004,Flop
20000000,en,26.497025,47241945,92.0,Texas Chainsaw 3D,5.3,465,27241945,136.209725,Flop
20000000,en,36.819044,78378744,86.0,Scary Movie 5,4.6,793,58378744,291.89372,Flop
20000000,en,7.902536,31678778,158.0,Paint Your Wagon,6.2,63,11678778,58.393890000000006,Flop
20000000,en,30.909699,54586584,128.0,Milk,7.1,612,34586584,172.93292,Hit
20000000,en,16.663797,46069568,107.0,Risen,5.7,295,26069568,130.34784,Flop
35000000,en,27.724913,68349884,91.0,Ghost Ship,5.3,531,33349884,95.28538285714285,Flop
19000000,en,17.971883,35387212,108.0,A Very Harold & Kumar Christmas,6.0,328,16387212,86.24848421052631,Flop
20000000,en,25.041992,67200000,108.0,Wild Things,6.3,444,47200000,236.0,Flop
20000000,en,14.857884,45636368,113.0,The Debt,6.3,257,25636368,128.18184,Flop
30000000,en,23.982956,47126295,113.0,High Fidelity,7.0,628,17126295,57.087650000000004,Hit
20000000,en,30.387754,64822796,112.0,The Bank Job,6.6,697,44822796,224.11398,Flop
20000000,en,56.481487,72258126,108.0,Eternal Sunshine of the Spotless Mind,7.9,3652,52258126,261.29063,Hit
20000000,en,19.962713,32005248,105.0,You Again,6.0,368,12005248,60.026239999999994,Flop
20000000,en,18.666876,65569869,109.0,Street Kings,6.3,363,45569869,227.849345,Flop
20000000,en,55.964605,46089287,109.0,The World's End,6.7,1778,26089287,130.446435,Flop
20000000,en,28.019226,51416464,98.0,Daybreakers,6.0,634,31416464,157.08232,Flop
20000000,en,16.176976,49779728,104.0,She's Out of My League,5.9,525,29779728,148.89864,Flop
20000000,en,17.237143,17425000,109.0,Monte Carlo,6.0,593,-2575000,-12.875,Flop
9000000,en,4.34503,27105095,100.0,Stay Alive,5.3,155,18105095,201.1677222222222,Flop
20000000,en,12.300789,39300000,88.0,Alpha and Omega,5.3,124,19300000,96.5,Flop
20000000,en,15.804814,37597471,97.0,The Covenant,5.2,288,17597471,87.987355,Flop
40000000,en,4.100942,28972508,89.0,Shorts,5.1,44,-11027492,-27.568730000000002,Flop
20000000,en,12.309715,21284514,106.0,To Die For,6.7,175,1284514,6.4225699999999994,Flop
20000000,en,62.933899,83707310,96.0,Nerve,7.1,2181,63707310,318.53655000000003,Hit
20000000,en,16.074397,20211394,115.0,Appaloosa,6.3,299,211394,1.05697,Flop
806948,en,93.067866,32000000,109.0,Psycho,8.2,2320,31193052,3865.5591190510413,Hit
20000000,en,17.145287,36620508,101.0,My Best Friend's Girl,5.4,220,16620508,83.10254,Flop
20000000,en,27.256849,34077920,103.0,Endless Love,6.7,542,14077920,70.3896,Flop
20000000,en,0.173964,2297493,98.0,Under the Rainbow,4.9,7,-17702507,-88.512535,Flop
20000000,en,14.370111,18432000,121.0,Ladyhawke,6.8,260,-1568000,-7.84,Flop
20000000,en,11.090254,18253415,114.0,Simon Birch,6.5,52,-1746585,-8.732925,Flop
20000000,en,20.82778,22222308,124.0,Reign Over Me,7.1,334,2222308,11.11154,Hit
15000000,en,43.644978,56255142,148.0,Into the Wild,7.8,3045,41255142,275.03427999999997,Hit
20000000,en,8.244324,17807569,100.0,School for Scoundrels,5.6,111,-2192431,-10.962155,Flop
20000000,en,23.292761,52302796,94.0,Silent Hill: Revelation 3D,5.0,432,32302796,161.51398,Flop
19000000,en,64.181668,25836616,108.0,From Dusk Till Dawn,6.9,1603,6836616,35.982189473684215,Flop
20000000,cn,13.658985,100914445,99.0,Kung Fu Hustle,7.2,831,80914445,404.572225,Hit
20000000,en,10.446722,73276047,128.0,The Kite Runner,7.3,394,53276047,266.380235,Hit
20000000,en,32.243357,60427839,124.0,21 Grams,7.2,918,40427839,202.139195,Hit
20000000,en,9.149089,16605763,84.0,Paparazzi,5.8,52,-3394237,-16.971185,Flop
20000000,en,5.596835,17432163,101.0,A Guy Thing,5.3,83,-2567837,-12.839185,Flop
20000000,en,10.50098,17436509,120.0,Capitalism: A Love Story,7.0,167,-2563491,-12.817454999999999,Hit
20000000,en,3.011205,15473333,199.0,The Greatest Story Ever Told,6.5,41,-4526667,-22.633335,Flop
19500000,en,15.012237,34854990,111.0,Secret in Their Eyes,6.2,336,15354990,78.74353846153846,Flop
25000000,en,16.238961,14109284,87.0,Disaster Movie,3.0,240,-10890716,-43.562864000000005,Flop
20000000,en,15.21229,22942221,88.0,Armored,5.5,208,2942221,14.711105,Flop
20000000,en,6.397042,13801755,97.0,The Man Who Knew Too Little,6.5,125,-6198245,-30.991225,Flop
20000000,en,19.220789,30426096,106.0,What's Your Number?,6.2,671,10426096,52.13048,Flop
20000000,en,35.232278,32204030,95.0,Lockout,5.8,715,12204030,61.020149999999994,Flop
20000000,en,35.542809,34560577,96.0,Crank: High Voltage,5.9,861,14560577,72.80288499999999,Flop
20000000,en,3.476925,13391174,123.0,One Night with the King,6.1,12,-6608826,-33.04413,Flop
30000000,en,5.133744,27674124,101.0,The Quiet American,6.4,81,-2325876,-7.7529200000000005,Flop
20000000,en,14.031377,12482775,101.0,The Weather Man,6.0,289,-7517225,-37.586124999999996,Flop
20000000,en,17.227376,12398628,96.0,Undisputed,6.1,139,-7601372,-38.006859999999996,Flop
20000000,en,15.66135,17280326,108.0,12 Rounds,5.7,220,-2719674,-13.598370000000001,Flop
20000000,en,19.705311,24145613,116.0,Let Me In,6.7,641,4145613,20.728065,Flop
20000000,en,29.371987,12639297,115.0,Triple 9,5.6,797,-7360703,-36.803515,Flop
20000000,en,11.352693,10686841,96.0,Deconstructing Harry,7.3,187,-9313159,-46.565795,Hit
20000000,en,30.477114,36606743,100.0,Burnt,6.3,950,16606743,83.033715,Flop
20000000,en,12.643703,16974459,105.0,Death Sentence,6.5,297,-3025541,-15.127704999999999,Flop
20000000,en,9.36146,10337477,84.0,Code Name: The Cleaner,4.7,78,-9662523,-48.312615,Flop
20000000,en,6.102663,11341016,98.0,Connie and Carla,6.4,24,-8658984,-43.29492,Flop
8000000,en,0.709143,20000000,149.0,Sweet Charity,6.5,15,12000000,150.0,Flop
20000000,en,45.742217,11110975,148.0,Inherent Vice,6.5,833,-8889025,-44.445125000000004,Flop
20000000,en,8.237336,16549477,110.0,Battle of the Year,5.9,88,-3450523,-17.252615,Flop
20000000,en,2.605374,7000000,83.0,An American Carol,4.1,20,-13000000,-65.0,Flop
12000000,en,29.072964,15008161,107.0,Machete Kills,5.3,631,3008161,25.068008333333335,Flop
20000000,en,12.232048,6420319,106.0,Little Boy,7.0,185,-13579681,-67.898405,Hit
15000000,en,27.133277,27462041,99.0,A Dangerous Method,6.2,571,12462041,83.08027333333334,Flop
8700000,en,26.093043,7659918,100.0,A Scanner Darkly,6.8,532,-1040082,-11.95496551724138,Flop
20000000,en,9.292987,10442808,96.0,Alone in the Dark,3.1,173,-9557192,-47.78596,Flop
20000000,en,7.716606,5210988,111.0,Bandslam,5.4,126,-14789012,-73.94506,Flop
20000000,en,37.629309,12007070,125.0,A Most Violent Year,6.5,546,-7992930,-39.96465,Flop
20000000,en,13.032308,4001121,135.0,I'm Not There.,6.6,195,-15998879,-79.994395,Flop
20000000,en,15.131867,16863583,93.0,The Cold Light of Day,4.8,271,-3136417,-15.682085,Flop
20000000,en,10.218307,5530764,114.0,The Brothers Bloom,6.8,203,-14469236,-72.34618,Flop
26500000,ja,60.732738,159375308,134.0,Princess Mononoke,8.2,1983,132875308,501.41625660377355,Hit
2000000,en,14.617944,5048693,104.0,The Proposition,7.1,218,3048693,152.43465,Hit
20000000,en,5.65327,1675706,84.0,Marci X,3.3,12,-18324294,-91.62147,Flop
20000000,en,44.566609,5359645,107.0,Equilibrium,6.9,1552,-14640355,-73.201775,Flop
40000000,zh,8.978408,7400000,125.0,The Children of Huang Shi,6.5,52,-32600000,-81.5,Flop
10000000,en,11.267676,3727746,122.0,By the Sea,5.4,156,-6272254,-62.72254,Flop
20000000,en,3.581906,305070,107.0,Rapa Nui,6.2,33,-19694930,-98.47465,Flop
20000000,en,10.617236,4634062,107.0,Dylan Dog: Dead of Night,4.5,139,-15365938,-76.82969,Flop
20000000,en,3.620537,346594,110.0,The Tempest,6.0,31,-19653406,-98.26703,Flop
27220000,en,28.060472,5496951,105.0,The Frozen Ground,6.1,465,-21723049,-79.80547024246877,Flop
22000000,en,45.707835,424208848,181.0,Dances with Wolves,7.6,1046,402208848,1828.2220363636363,Hit
20000000,en,28.497242,216197492,92.0,Bad Teacher,5.4,1584,196197492,980.98746,Flop
19000000,en,11.47316,110879513,113.0,Sea of Love,6.7,141,91879513,483.57638421052627,Flop
19000000,en,25.28132,70067909,95.0,A Cinderella Story,6.1,713,51067909,268.7784684210526,Flop
14000000,en,45.99611,173046663,111.0,Scream,7.0,1476,159046663,1136.047592857143,Hit
19000000,en,78.699993,44017374,144.0,The Shining,8.1,3757,25017374,131.67038947368422,Hit
19000000,en,76.603233,381109762,116.0,Back to the Future,8.0,6079,362109762,1905.840852631579,Hit
19000000,en,13.664614,40846082,93.0,House on Haunted Hill,5.5,209,21846082,114.97937894736843,Flop
